,ad_acepercentage,ad_firstservepercentage,deuce_acepercentage,deuce_firstservepercentage,gender,opponent,player,surface,tournament
169,0.5,0.48717948717948717,0.5,0.5128205128205128,M,Carlos Berlocq,Richard Gasquet,hard,aus
170,0.42857142857142855,0.43103448275862066,0.5714285714285714,0.5689655172413793,M,Kyle Edmund,Pablo Carreno Busta,hard,aus
171,0.6666666666666666,0.5476190476190477,0.3333333333333333,0.4523809523809524,M,Pablo Carreno Busta,Kyle Edmund,hard,aus
172,0.6470588235294118,0.48507462686567165,0.35294117647058826,0.5149253731343284,M,Novak Djokovic,Denis Istomin,hard,aus
173,0.4166666666666667,0.42990654205607476,0.5833333333333334,0.5700934579439252,M,Denis Istomin,Novak Djokovic,hard,aus
174,0.5,0.4642857142857143,0.5,0.5357142857142857,M,Sam Querrey,Andy Murray,hard,aus
175,0.6,0.49056603773584906,0.4,0.5094339622641509,M,Andy Murray,Sam Querrey,hard,aus
176,0.42857142857142855,0.5,0.5714285714285714,0.5,M,Malek Jaziri,Mischa Zverev,hard,aus
177,0.25,0.43478260869565216,0.75,0.5652173913043478,M,Mischa Zverev,Malek Jaziri,hard,aus
178,0.5384615384615384,0.39215686274509803,0.46153846153846156,0.6078431372549019,M,Roger Federer,Tomas Berdych,hard,aus
179,0.125,0.5121951219512195,0.875,0.4878048780487805,M,Tomas Berdych,Roger Federer,hard,aus
180,0.45454545454545453,0.5,0.5454545454545454,0.5,M,Kei Nishikori,Lukas Lacko,hard,aus
181,0.6,0.4782608695652174,0.4,0.5217391304347826,M,Lukas Lacko,Kei Nishikori,hard,aus
182,0.625,0.5070422535211268,0.375,0.49295774647887325,M,Viktor Troicki,Stan Wawrinka,hard,aus
183,0.42857142857142855,0.4857142857142857,0.5714285714285714,0.5142857142857142,M,Stan Wawrinka,Viktor Troicki,hard,aus
184,0.5,0.47297297297297297,0.5,0.527027027027027,M,Andreas Seppi,Steve Darcis,hard,aus
185,0.5454545454545454,0.4861111111111111,0.45454545454545453,0.5138888888888888,M,Steve Darcis,Andreas Seppi,hard,aus
186,0.5217391304347826,0.49504950495049505,0.4782608695652174,0.504950495049505,M,Jack Sock,Jo Wilfried Tsonga,hard,aus
187,0.5714285714285714,0.5212765957446809,0.42857142857142855,0.4787234042553192,M,Jo Wilfried Tsonga,Jack Sock,hard,aus
188,0.6,0.4878048780487805,0.4,0.5121951219512195,M,Daniel Evans,Bernard Tomic,hard,aus
189,0.5555555555555556,0.5066666666666667,0.4444444444444444,0.49333333333333335,M,Bernard Tomic,Daniel Evans,hard,aus
190,0.625,0.47058823529411764,0.375,0.5294117647058824,M,Philipp Kohlschreiber,Gael Monfils,hard,aus
191,1.0,0.5192307692307693,0.0,0.4807692307692308,M,Gael Monfils,Philipp Kohlschreiber,hard,aus
192,0.5,0.5370370370370371,0.5,0.46296296296296297,M,Rafael Nadal,Alexander Zverev,hard,aus
193,0.5454545454545454,0.5221238938053098,0.45454545454545453,0.4778761061946903,M,Alexander Zverev,Rafael Nadal,hard,aus
194,0.8,0.4716981132075472,0.2,0.5283018867924528,M,David Ferrer,Roberto Bautista Agut,hard,aus
195,0.0,0.5185185185185185,1.0,0.48148148148148145,M,Roberto Bautista Agut,David Ferrer,hard,aus
196,0.0,0.4578313253012048,0.0,0.5421686746987951,M,Milos Raonic,Gilles Simon,hard,aus
197,0.6190476190476191,0.47297297297297297,0.38095238095238093,0.527027027027027,M,Gilles Simon,Milos Raonic,hard,aus
198,0.4,0.4823529411764706,0.6,0.5176470588235295,M,Benoit Paire,Dominic Thiem,hard,aus
199,0.5,0.5961538461538461,0.5,0.40384615384615385,M,Dominic Thiem,Benoit Paire,hard,aus
200,0.375,0.41379310344827586,0.625,0.5862068965517241,M,David Goffin,Ivo Karlovic,hard,aus
201,0.0,0.5384615384615384,1.0,0.46153846153846156,M,Ivo Karlovic,David Goffin,hard,aus
202,0.36363636363636365,0.463768115942029,0.6363636363636364,0.5362318840579711,M,Richard Gasquet,Grigor Dimitrov,hard,aus
203,0.0,0.3877551020408163,1.0,0.6122448979591837,M,Grigor Dimitrov,Richard Gasquet,hard,aus
204,0.6,0.5,0.4,0.5,M,Denis Istomin,Pablo Carreno Busta,hard,aus
205,0.6875,0.5483870967741935,0.3125,0.45161290322580644,M,Pablo Carreno Busta,Denis Istomin,hard,aus
206,0.7,0.5263157894736842,0.3,0.47368421052631576,M,Mischa Zverev,Andy Murray,hard,aus
207,0.2857142857142857,0.5384615384615384,0.7142857142857143,0.46153846153846156,M,Andy Murray,Mischa Zverev,hard,aus
