,ad_acepercentage,ad_firstservepercentage,deuce_acepercentage,deuce_firstservepercentage,gender,opponent,player,surface,tournament
182,0.4666666666666667,0.5189873417721519,0.5333333333333333,0.4810126582278481,M,Tomas Berdych,Ryan Harrison,grass,wimbledon
183,0.5,0.5,0.5,0.5,M,Ryan Harrison,Tomas Berdych,grass,wimbledon
184,0.46153846153846156,0.4520547945205479,0.5384615384615384,0.547945205479452,M,Kyle Edmund,Gael Monfils,grass,wimbledon
185,0.2,0.44642857142857145,0.8,0.5535714285714286,M,Gael Monfils,Kyle Edmund,grass,wimbledon
186,0.5,0.5811965811965812,0.5,0.4188034188034188,M,Adrian Mannarino,Yuichi Sugita,grass,wimbledon
187,0.5555555555555556,0.5151515151515151,0.4444444444444444,0.48484848484848486,M,Yuichi Sugita,Adrian Mannarino,grass,wimbledon
188,0.7142857142857143,0.5652173913043478,0.2857142857142857,0.43478260869565216,M,Ernests Gulbis,Juan Martin Del Potro,grass,wimbledon
189,0.6363636363636364,0.6,0.36363636363636365,0.4,M,Juan Martin Del Potro,Ernests Gulbis,grass,wimbledon
190,0.6,0.5333333333333333,0.4,0.4666666666666667,M,Novak Djokovic,Adam Pavlasek,grass,wimbledon
191,0.0,0.4878048780487805,1.0,0.5121951219512195,M,Adam Pavlasek,Novak Djokovic,grass,wimbledon
192,0.6,0.45454545454545453,0.4,0.5454545454545454,M,Fabio Fognini,Andy Murray,grass,wimbledon
193,0.6666666666666666,0.5079365079365079,0.3333333333333333,0.49206349206349204,M,Andy Murray,Fabio Fognini,grass,wimbledon
194,0.35714285714285715,0.5555555555555556,0.6428571428571429,0.4444444444444444,M,Jerzy Janowicz,Benoit Paire,grass,wimbledon
195,0.5,0.5238095238095238,0.5,0.47619047619047616,M,Benoit Paire,Jerzy Janowicz,grass,wimbledon
196,0.75,0.48484848484848486,0.25,0.5151515151515151,M,Sam Querrey,Jo Wilfried Tsonga,grass,wimbledon
197,0.5714285714285714,0.5256410256410257,0.42857142857142855,0.47435897435897434,M,Jo Wilfried Tsonga,Sam Querrey,grass,wimbledon
198,0.5,0.5084745762711864,0.5,0.4915254237288136,M,Ruben Bemelmans,Kevin Anderson,grass,wimbledon
199,0.3333333333333333,0.43037974683544306,0.6666666666666666,0.569620253164557,M,Kevin Anderson,Ruben Bemelmans,grass,wimbledon
200,1.0,0.49230769230769234,0.0,0.5076923076923077,M,Karen Khachanov,Rafael Nadal,grass,wimbledon
201,0.3333333333333333,0.5070422535211268,0.6666666666666666,0.49295774647887325,M,Rafael Nadal,Karen Khachanov,grass,wimbledon
