,1st_ace_percentage,1st_serve_percentage,1st_velocity,2nd_velocity,ad_percentage,deuce_percentage,double_fault_percentage,gender,opponent,player,points_won,serve_win_percentage,surface,tournament
443,0.17391304347826086,0.5,106.65217391304348,89.3157894736842,0.53125,0.46875,0.08695652173913043,F,Nicole Gibbs,Serena Williams,61,0.6956521739130435,hard,aus
444,0.0,0.5909090909090909,89.73076923076923,79.25,0.45454545454545453,0.5454545454545454,0.045454545454545456,F,CoCo Vandeweghe,Angelique Kerber,40,0.5,hard,aus
445,0.2222222222222222,0.5094339622641509,107.44444444444444,90.83333333333333,0.45714285714285713,0.5428571428571428,0.03773584905660377,F,Angelique Kerber,CoCo Vandeweghe,57,0.660377358490566,hard,aus
446,0.030303030303030304,0.5789473684210527,100.57575757575758,80.23809523809524,0.5666666666666667,0.43333333333333335,0.05263157894736842,F,nan,Sorana Cirstea,37,0.5263157894736842,hard,aus
447,0.07142857142857142,0.6829268292682927,100.32142857142857,85.38461538461539,0.5,0.5,0.0,F,Sorana Cirstea,nan,61,0.8292682926829268,hard,aus
448,0.020833333333333332,0.6956521739130435,97.22916666666667,81.9,0.5135135135135135,0.4864864864864865,0.014492753623188406,F,Venus Williams,Mona Barthel,63,0.5362318840579711,hard,aus
449,0.08163265306122448,0.6533333333333333,100.71428571428571,84.3157894736842,0.5306122448979592,0.46938775510204084,0.09333333333333334,F,Mona Barthel,Venus Williams,81,0.6533333333333333,hard,aus
450,0.03225806451612903,0.6595744680851063,98.83870967741936,85.06666666666666,0.4838709677419355,0.5161290322580645,0.02127659574468085,F,Svetlana Kuznetsova,Anastasia Pavlyuchenkova,64,0.6595744680851063,hard,aus
451,0.023255813953488372,0.6615384615384615,93.27906976744185,83.05,0.5625,0.4375,0.03076923076923077,F,Anastasia Pavlyuchenkova,Svetlana Kuznetsova,48,0.49230769230769234,hard,aus
452,0.3548387096774194,0.6078431372549019,104.38709677419355,87.25,0.5454545454545454,0.45454545454545453,0.0784313725490196,F,Daria Gavrilova,Karolina Pliskova,69,0.6470588235294118,hard,aus
453,0.11764705882352941,0.4857142857142857,97.41176470588235,80.03030303030303,0.47058823529411764,0.5294117647058824,0.04285714285714286,F,Karolina Pliskova,Daria Gavrilova,52,0.4857142857142857,hard,aus
454,0.0,0.3728813559322034,109.68181818181819,86.56666666666666,0.4838709677419355,0.5161290322580645,0.11864406779661017,F,Mirjana Lucic Baroni,Jennifer Brady,52,0.5254237288135594,hard,aus
455,0.13793103448275862,0.4915254237288136,105.79310344827586,89.10714285714286,0.5263157894736842,0.47368421052631576,0.03389830508474576,F,Jennifer Brady,Mirjana Lucic Baroni,66,0.6440677966101694,hard,aus
456,0.034482758620689655,0.6304347826086957,94.34482758620689,78.07692307692308,0.43478260869565216,0.5652173913043478,0.08695652173913043,F,Johanna Konta,Ekaterina Makarova,39,0.5,hard,aus
457,0.2571428571428571,0.660377358490566,103.17142857142858,92.3125,0.40540540540540543,0.5945945945945946,0.03773584905660377,F,Ekaterina Makarova,Johanna Konta,60,0.6981132075471698,hard,aus
458,0.02,0.6493506493506493,99.56,83.24,0.5263157894736842,0.47368421052631576,0.025974025974025976,F,Serena Williams,Barbora Strycova,66,0.4935064935064935,hard,aus
459,0.14814814814814814,0.45,103.07407407407408,83.96666666666667,0.53125,0.46875,0.05,F,Barbora Strycova,Serena Williams,71,0.5333333333333333,hard,aus
460,0.2,0.5208333333333334,110.24,90.35,0.5,0.5,0.0625,F,nan,CoCo Vandeweghe,69,0.7083333333333334,hard,aus
461,0.07894736842105263,0.5588235294117647,99.26315789473684,85.53846153846153,0.48484848484848486,0.5151515151515151,0.058823529411764705,F,CoCo Vandeweghe,nan,47,0.4852941176470588,hard,aus
462,0.09523809523809523,0.6086956521739131,101.69047619047619,84.92307692307692,0.525,0.475,0.014492753623188406,F,Anastasia Pavlyuchenkova,Venus Williams,83,0.5797101449275363,hard,aus
463,0.04081632653061224,0.5903614457831325,99.14285714285714,87.76,0.425,0.575,0.10843373493975904,F,Venus Williams,Anastasia Pavlyuchenkova,69,0.4819277108433735,hard,aus
464,0.16326530612244897,0.5833333333333334,102.04081632653062,85.88235294117646,0.475,0.525,0.011904761904761904,F,Mirjana Lucic Baroni,Karolina Pliskova,78,0.47619047619047616,hard,aus
465,0.1956521739130435,0.5609756097560976,102.47826086956522,87.35483870967742,0.45454545454545453,0.5454545454545454,0.06097560975609756,F,Karolina Pliskova,Mirjana Lucic Baroni,88,0.5365853658536586,hard,aus
466,0.06666666666666667,0.6,101.26666666666667,90.82352941176471,0.46153846153846156,0.5384615384615384,0.06,F,Serena Williams,Johanna Konta,45,0.52,hard,aus
467,0.34615384615384615,0.4482758620689655,106.0,94.53333333333333,0.5128205128205128,0.48717948717948717,0.034482758620689655,F,Johanna Konta,Serena Williams,63,0.6724137931034483,hard,aus
468,0.19230769230769232,0.5473684210526316,108.36538461538461,88.75,0.4107142857142857,0.5892857142857143,0.11578947368421053,F,Venus Williams,CoCo Vandeweghe,96,0.5894736842105263,hard,aus
469,0.1774193548387097,0.5740740740740741,104.98387096774194,85.8780487804878,0.5,0.5,0.046296296296296294,F,CoCo Vandeweghe,Venus Williams,107,0.6296296296296297,hard,aus
470,0.1,0.5882352941176471,103.53333333333333,89.33333333333333,0.4782608695652174,0.5217391304347826,0.11764705882352941,F,Serena Williams,Mirjana Lucic Baroni,33,0.45098039215686275,hard,aus
471,0.11538461538461539,0.6842105263157895,105.26923076923077,90.44444444444444,0.42857142857142855,0.5714285714285714,0.07894736842105263,F,Mirjana Lucic Baroni,Serena Williams,56,0.7368421052631579,hard,aus
