ad_acepercentage,ad_firstservepercentage,deuce_acepercentage,deuce_firstservepercentage,gender,opponent,player,surface,tournament
0.4,0.428571429,0.6,0.571428571,M,Ernests Gulbis,Novak Djokovic,grass,wimbledon
1,0.528571429,0,0.471428571,M,Benoit Paire,Andy Murray,grass,wimbledon
0.444444444,0.515151515,0.555555556,0.484848485,M,Andy Murray,Benoit Paire,grass,wimbledon
0.419354839,0.513043478,0.580645161,0.486956522,M,Kevin Anderson,Sam Querrey,grass,wimbledon
0.517241379,0.537735849,0.482758621,0.462264151,M,Sam Querrey,Kevin Anderson,grass,wimbledon
0.590909091,0.478991597,0.409090909,0.521008403,M,Gilles Muller,Rafael Nadal,grass,wimbledon
0.571428571,0.503759398,0.428571429,0.496240602,M,Rafael Nadal,Gilles Muller,grass,wimbledon
0,0.452830189,0,0.547169811,M,Marin Cilic,Roberto Bautista Agut,grass,wimbledon
0.777777778,0.522727273,0.222222222,0.477272727,M,Roberto Bautista Agut,Marin Cilic,grass,wimbledon
0.304347826,0.491935484,0.695652174,0.508064516,M,Alexander Zverev,Milos Raonic,grass,wimbledon
0.588235294,0.5,0.411764706,0.5,M,Milos Raonic,Alexander Zverev,grass,wimbledon
0.571428571,0.578947368,0.428571429,0.421052632,M,Roger Federer,Grigor Dimitrov,grass,wimbledon
0.75,0.538461538,0.25,0.461538462,M,Grigor Dimitrov,Roger Federer,grass,wimbledon
0.363636364,0.418918919,0.636363636,0.581081081,M,Tomas Berdych,Dominic Thiem,grass,wimbledon
0.466666667,0.466666667,0.533333333,0.533333333,M,Dominic Thiem,Tomas Berdych,grass,wimbledon
0,0.464788732,1,0.535211268,M,Novak Djokovic,Adrian Mannarino,grass,wimbledon
0,0.47826087,1,0.52173913,M,Adrian Mannarino,Novak Djokovic,grass,wimbledon
0.142857143,0.43902439,0.857142857,0.56097561,M,Sam Querrey,Andy Murray,grass,wimbledon
0.407407407,0.527027027,0.592592593,0.472972973,M,Andy Murray,Sam Querrey,grass,wimbledon
0.352941176,0.494736842,0.647058824,0.505263158,M,Marin Cilic,Gilles Muller,grass,wimbledon
0.40625,0.460784314,0.59375,0.539215686,M,Gilles Muller,Marin Cilic,grass,wimbledon
0.272727273,0.471428571,0.727272727,0.528571429,M,Roger Federer,Milos Raonic,grass,wimbledon
0.454545455,0.491803279,0.545454545,0.508196721,M,Milos Raonic,Roger Federer,grass,wimbledon
1,0.518518519,0,0.481481481,M,Novak Djokovic,Tomas Berdych,grass,wimbledon
0,0.487179487,1,0.512820513,M,Tomas Berdych,Novak Djokovic,grass,wimbledon
0.307692308,0.412371134,0.692307692,0.587628866,M,Marin Cilic,Sam Querrey,grass,wimbledon
0.48,0.538461538,0.52,0.461538462,M,Sam Querrey,Marin Cilic,grass,wimbledon
0.461538462,0.5,0.538461538,0.5,M,Tomas Berdych,Roger Federer,grass,wimbledon
0.875,0.506329114,0.125,0.493670886,M,Roger Federer,Tomas Berdych,grass,wimbledon
0.6,0.537037037,0.4,0.462962963,M,Roger Federer,Marin Cilic,grass,wimbledon
0.75,0.528301887,0.25,0.471698113,M,Marin Cilic,Roger Federer,grass,wimbledon
0,0.5,0,0.5,F,Irina Falconi,Angelique Kerber,grass,wimbledon
1,0.536585366,0,0.463414634,F,Angelique Kerber,Irina Falconi,grass,wimbledon
0,0.444444444,1,0.555555556,F,Misaki Doi,Kirsten Flipkens,grass,wimbledon
0,0.513513514,0,0.486486486,F,Kirsten Flipkens,Misaki Doi,grass,wimbledon
0.4,0.5,0.6,0.5,F,Julia Boserup,Shelby Rogers,grass,wimbledon
0,0.418181818,1,0.581818182,F,Shelby Rogers,Julia Boserup,grass,wimbledon
1,0.5,0,0.5,F,Lucie Safarova,Oceane Dodin,grass,wimbledon
0.857142857,0.6,0.142857143,0.4,F,Oceane Dodin,Lucie Safarova,grass,wimbledon
0.5,0.385964912,0.5,0.614035088,F,Sorana Cirstea,Kiki Bertens,grass,wimbledon
0,0.405405405,0,0.594594595,F,Kiki Bertens,Sorana Cirstea,grass,wimbledon
0,0.479166667,1,0.520833333,F,Bethanie Mattek Sands,Magda Linette,grass,wimbledon
0.666666667,0.529411765,0.333333333,0.470588235,F,Magda Linette,Bethanie Mattek Sands,grass,wimbledon
0.5,0.538461538,0.5,0.461538462,F,Kateryna Bondarenko,Yanina Wickmayer,grass,wimbledon
0.5,0.540540541,0.5,0.459459459,F,Yanina Wickmayer,Kateryna Bondarenko,grass,wimbledon
0.333333333,0.535714286,0.666666667,0.464285714,F,Garbine Muguruza,Ekaterina Alexandrova,grass,wimbledon
0,0.536585366,1,0.463414634,F,Ekaterina Alexandrova,Garbine Muguruza,grass,wimbledon
0.333333333,0.511111111,0.666666667,0.488888889,F,Jelena Jankovic,Agnieszka Radwanska,grass,wimbledon
1,0.461538462,0,0.538461538,F,Agnieszka Radwanska,Jelena Jankovic,grass,wimbledon
0.333333333,0.46,0.666666667,0.54,F,Christina McHale,Katie Boulter,grass,wimbledon
1,0.442307692,0,0.557692308,F,Katie Boulter,Christina McHale,grass,wimbledon
0,0.411764706,0,0.588235294,F,Bianca Andreescu,Kristina Kucova,grass,wimbledon
0,0.424242424,1,0.575757576,F,Kristina Kucova,Bianca Andreescu,grass,wimbledon
0,0.444444444,1,0.555555556,F,Timea Bacsinszky,Monica Puig,grass,wimbledon
0.666666667,0.448275862,0.333333333,0.551724138,F,Monica Puig,Timea Bacsinszky,grass,wimbledon
0,0.454545455,1,0.545454545,F,Varvara Lepchenko,Lauren Davis,grass,wimbledon
1,0.485714286,0,0.514285714,F,Lauren Davis,Varvara Lepchenko,grass,wimbledon
0.5,0.592592593,0.5,0.407407407,F,Annika Beck,Polona Hercog,grass,wimbledon
0,0.419354839,0,0.580645161,F,Polona Hercog,Annika Beck,grass,wimbledon
0.5,0.482758621,0.5,0.517241379,F,Alison Van Uytvanck,Ekaterina Makarova,grass,wimbledon
1,0.518518519,0,0.481481481,F,Ekaterina Makarova,Alison Van Uytvanck,grass,wimbledon
0,0.388888889,1,0.611111111,F,Svetlana Kuznetsova,Ons Jabeur,grass,wimbledon
1,0.486486486,0,0.513513514,F,Ons Jabeur,Svetlana Kuznetsova,grass,wimbledon
0.333333333,0.555555556,0.666666667,0.444444444,F,Evgeniya Rodina,Karolina Pliskova,grass,wimbledon
0,0.490196078,0,0.509803922,F,Karolina Pliskova,Evgeniya Rodina,grass,wimbledon
0,0.5,0,0.5,F,Magdalena Rybarikova,Monica Niculescu,grass,wimbledon
1,0.580645161,0,0.419354839,F,Monica Niculescu,Magdalena Rybarikova,grass,wimbledon
0.5,0.483870968,0.5,0.516129032,F,Julia Goerges,Lesia Tsurenko,grass,wimbledon
0.555555556,0.426666667,0.444444444,0.573333333,F,Lesia Tsurenko,Julia Goerges,grass,wimbledon
0.333333333,0.5,0.666666667,0.5,F,Shuai Zhang,Viktorija Golubic,grass,wimbledon
0,0.5,1,0.5,F,Viktorija Golubic,Shuai Zhang,grass,wimbledon
0.285714286,0.481927711,0.714285714,0.518072289,F,Petra Martic,Daria Gavrilova,grass,wimbledon
0.333333333,0.4875,0.666666667,0.5125,F,Daria Gavrilova,Petra Martic,grass,wimbledon
0,0.444444444,1,0.555555556,F,Risa Ozaki,Denisa Allertova,grass,wimbledon
0.5,0.5,0.5,0.5,F,Denisa Allertova,Risa Ozaki,grass,wimbledon
0,0.53125,0,0.46875,F,Zarina Diyas,Xinyun Han,grass,wimbledon
0,0.531914894,1,0.468085106,F,Xinyun Han,Zarina Diyas,grass,wimbledon
0.666666667,0.529411765,0.333333333,0.470588235,F,Anastasia Pavlyuchenkova,Arina Rodionova,grass,wimbledon
0.333333333,0.494117647,0.666666667,0.505882353,F,Arina Rodionova,Anastasia Pavlyuchenkova,grass,wimbledon
0.727272727,0.592592593,0.272727273,0.407407407,F,Pauline Parmentier,Kristina Mladenovic,grass,wimbledon
0.333333333,0.444444444,0.666666667,0.555555556,F,Kristina Mladenovic,Pauline Parmentier,grass,wimbledon
0,0.476190476,0,0.523809524,F,Sloane Stephens,Alison Riske,grass,wimbledon
1,0.483870968,0,0.516129032,F,Alison Riske,Sloane Stephens,grass,wimbledon
0.6,0.454545455,0.4,0.545454545,F,Anastasia Potapova,Tatjana Maria,grass,wimbledon
0,0.473684211,0,0.526315789,F,Tatjana Maria,Anastasia Potapova,grass,wimbledon
0.333333333,0.490566038,0.666666667,0.509433962,F,Coco Vandeweghe,Mona Barthel,grass,wimbledon
0,0.419354839,1,0.580645161,F,Mona Barthel,Coco Vandeweghe,grass,wimbledon
0.5,0.483870968,0.5,0.516129032,F,Saisai Zheng,Daria Kasatkina,grass,wimbledon
1,0.516129032,0,0.483870968,F,Daria Kasatkina,Saisai Zheng,grass,wimbledon
0,0.583333333,1,0.416666667,F,Anett Kontaveit,Lara Arruabarrena,grass,wimbledon
0.333333333,0.431818182,0.666666667,0.568181818,F,Lara Arruabarrena,Anett Kontaveit,grass,wimbledon
0.333333333,0.535714286,0.666666667,0.464285714,F,Sara Errani,Tsvetana Pironkova,grass,wimbledon
0,0.520833333,0,0.479166667,F,Tsvetana Pironkova,Sara Errani,grass,wimbledon
1,0.510638298,0,0.489361702,F,Caroline Wozniacki,Timea Babos,grass,wimbledon
0.5,0.442307692,0.5,0.557692308,F,Timea Babos,Caroline Wozniacki,grass,wimbledon
0,0.447058824,0,0.552941176,F,Andrea Petkovic,Dominika Cibulkova,grass,wimbledon
0,0.493333333,0,0.506666667,F,Dominika Cibulkova,Andrea Petkovic,grass,wimbledon
0.333333333,0.448275862,0.666666667,0.551724138,F,Danka Kovinic,Jennifer Brady,grass,wimbledon
1,0.620689655,0,0.379310345,F,Jennifer Brady,Danka Kovinic,grass,wimbledon
0.333333333,0.514285714,0.666666667,0.485714286,F,Irina Camelia Begu,Naomi Broady,grass,wimbledon
1,0.542857143,0,0.457142857,F,Naomi Broady,Irina Camelia Begu,grass,wimbledon
1,0.633333333,0,0.366666667,F,Ana Konjuh,Sabine Lisicki,grass,wimbledon
0,0.44,1,0.56,F,Sabine Lisicki,Ana Konjuh,grass,wimbledon
0,0.551724138,1,0.448275862,F,Veronica Cepede Royg,Barbora Strycova,grass,wimbledon
0,0.490196078,0,0.509803922,F,Barbora Strycova,Veronica Cepede Royg,grass,wimbledon
0,0.447368421,0,0.552631579,F,Naomi Osaka,Sara Sorribes Tormo,grass,wimbledon
0.333333333,0.523809524,0.666666667,0.476190476,F,Sara Sorribes Tormo,Naomi Osaka,grass,wimbledon
0,0.5,1,0.5,F,Qiang Wang,Kai Chen Chang,grass,wimbledon
0.5,0.534883721,0.5,0.465116279,F,Kai Chen Chang,Qiang Wang,grass,wimbledon
0.25,0.491803279,0.75,0.508196721,F,Venus Williams,Elise Mertens,grass,wimbledon
0,0.526315789,1,0.473684211,F,Elise Mertens,Venus Williams,grass,wimbledon
0,0.512195122,1,0.487804878,F,Aliaksandra Sasnovich,Jelena Ostapenko,grass,wimbledon
0,0.441176471,1,0.558823529,F,Jelena Ostapenko,Aliaksandra Sasnovich,grass,wimbledon
0.5,0.432432432,0.5,0.567567568,F,Kurumi Nara,Francoise Abanda,grass,wimbledon
0,0.469387755,0,0.530612245,F,Francoise Abanda,Kurumi Nara,grass,wimbledon
0.5,0.46969697,0.5,0.53030303,F,Alize Cornet,Camila Giorgi,grass,wimbledon
0,0.5,0,0.5,F,Camila Giorgi,Alize Cornet,grass,wimbledon
1,0.5,0,0.5,F,Madison Keys,Nao Hibino,grass,wimbledon
0.666666667,0.565217391,0.333333333,0.434782609,F,Nao Hibino,Madison Keys,grass,wimbledon
0.5,0.403508772,0.5,0.596491228,F,Carina Witthoeft,Mirjana Lucic Baroni,grass,wimbledon
0.5,0.481481481,0.5,0.518518519,F,Mirjana Lucic Baroni,Carina Witthoeft,grass,wimbledon
1,0.5,0,0.5,F,Irina Khromacheva,Aryna Sabalenka,grass,wimbledon
0.666666667,0.472222222,0.333333333,0.527777778,F,Aryna Sabalenka,Irina Khromacheva,grass,wimbledon
1,0.533333333,0,0.466666667,F,Mandy Minella,Francesca Schiavone,grass,wimbledon
0,0.583333333,1,0.416666667,F,Francesca Schiavone,Mandy Minella,grass,wimbledon
0.6,0.438596491,0.4,0.561403509,F,Elina Svitolina,Ashleigh Barty,grass,wimbledon
0.4,0.526315789,0.6,0.473684211,F,Ashleigh Barty,Elina Svitolina,grass,wimbledon
0,0.5,1,0.5,F,Su Wei Hsieh,Johanna Konta,grass,wimbledon
0,0.47826087,0,0.52173913,F,Johanna Konta,Su Wei Hsieh,grass,wimbledon
0.666666667,0.4375,0.333333333,0.5625,F,Natalia Vikhlyantseva,Donna Vekic,grass,wimbledon
0.333333333,0.543859649,0.666666667,0.456140351,F,Donna Vekic,Natalia Vikhlyantseva,grass,wimbledon
0,0.458333333,1,0.541666667,F,Maria Sakkari,Katerina Siniakova,grass,wimbledon
0.428571429,0.432432432,0.571428571,0.567567568,F,Katerina Siniakova,Maria Sakkari,grass,wimbledon
0.555555556,0.512820513,0.444444444,0.487179487,F,Roberta Vinci,Kristyna Pliskova,grass,wimbledon
0.5,0.351351351,0.5,0.648648649,F,Kristyna Pliskova,Roberta Vinci,grass,wimbledon
0.571428571,0.551724138,0.428571429,0.448275862,F,Jana Cepelova,Caroline Garcia,grass,wimbledon
0,0.5,0,0.5,F,Caroline Garcia,Jana Cepelova,grass,wimbledon
0.333333333,0.444444444,0.666666667,0.555555556,F,Ana Bogdan,Ying Ying Duan,grass,wimbledon
0.8,0.392857143,0.2,0.607142857,F,Ying Ying Duan,Ana Bogdan,grass,wimbledon
0,0.5,0,0.5,F,Richel Hogenkamp,Madison Brengle,grass,wimbledon
0,0.45,0,0.55,F,Madison Brengle,Richel Hogenkamp,grass,wimbledon
1,0.464285714,0,0.535714286,F,Petra Kvitova,Johanna Larsson,grass,wimbledon
1,0.545454545,0,0.454545455,F,Johanna Larsson,Petra Kvitova,grass,wimbledon
0,0.528571429,1,0.471428571,F,Anna Blinkova,Elena Vesnina,grass,wimbledon
0.375,0.509433962,0.625,0.490566038,F,Elena Vesnina,Anna Blinkova,grass,wimbledon
1,0.489361702,0,0.510638298,F,Catherine Bellis,Victoria Azarenka,grass,wimbledon
0,0.5,1,0.5,F,Victoria Azarenka,Catherine Bellis,grass,wimbledon
0.285714286,0.45,0.714285714,0.55,F,Heather Watson,Maryna Zanevska,grass,wimbledon
0.333333333,0.5,0.666666667,0.5,F,Maryna Zanevska,Heather Watson,grass,wimbledon
0,0.514285714,0,0.485714286,F,Anastasija Sevastova,Yulia Putintseva,grass,wimbledon
0.25,0.469387755,0.75,0.530612245,F,Yulia Putintseva,Anastasija Sevastova,grass,wimbledon
0,0.490196078,0,0.509803922,F,Eugenie Bouchard,Carla Suarez Navarro,grass,wimbledon
0,0.456521739,1,0.543478261,F,Carla Suarez Navarro,Eugenie Bouchard,grass,wimbledon
0.666666667,0.510638298,0.333333333,0.489361702,F,Shuai Peng,Marketa Vondrousova,grass,wimbledon
0,0.507936508,1,0.492063492,F,Marketa Vondrousova,Shuai Peng,grass,wimbledon
0.75,0.558139535,0.25,0.441860465,F,Laura Robson,Beatriz Haddad Maia,grass,wimbledon
0,0.4375,1,0.5625,F,Beatriz Haddad Maia,Laura Robson,grass,wimbledon
0,0.485714286,0,0.514285714,F,Simona Halep,Marina Erakovic,grass,wimbledon
0,0.393939394,1,0.606060606,F,Marina Erakovic,Simona Halep,grass,wimbledon
0,0.528571429,0,0.471428571,F,Kirsten Flipkens,Angelique Kerber,grass,wimbledon
0,0.466666667,1,0.533333333,F,Angelique Kerber,Kirsten Flipkens,grass,wimbledon
0.428571429,0.483333333,0.571428571,0.516666667,F,Lucie Safarova,Shelby Rogers,grass,wimbledon
0.5,0.580645161,0.5,0.419354839,F,Shelby Rogers,Lucie Safarova,grass,wimbledon
0,0.480769231,0,0.519230769,F,Bethanie Mattek Sands,Sorana Cirstea,grass,wimbledon
0,0.52,0,0.48,F,Sorana Cirstea,Bethanie Mattek Sands,grass,wimbledon
0.6,0.419354839,0.4,0.580645161,F,Garbine Muguruza,Yanina Wickmayer,grass,wimbledon
0.6,0.552631579,0.4,0.447368421,F,Yanina Wickmayer,Garbine Muguruza,grass,wimbledon
0.5,0.484848485,0.5,0.515151515,F,Christina McHale,Agnieszka Radwanska,grass,wimbledon
0.6,0.485294118,0.4,0.514705882,F,Agnieszka Radwanska,Christina McHale,grass,wimbledon
0,0.481481481,0,0.518518519,F,Timea Bacsinszky,Kristina Kucova,grass,wimbledon
0.666666667,0.578947368,0.333333333,0.421052632,F,Kristina Kucova,Timea Bacsinszky,grass,wimbledon
0,0.525,0,0.475,F,Polona Hercog,Varvara Lepchenko,grass,wimbledon
0.5,0.509090909,0.5,0.490909091,F,Varvara Lepchenko,Polona Hercog,grass,wimbledon
0.5,0.552631579,0.5,0.447368421,F,Svetlana Kuznetsova,Ekaterina Makarova,grass,wimbledon
0.2,0.5,0.8,0.5,F,Ekaterina Makarova,Svetlana Kuznetsova,grass,wimbledon
0.833333333,0.571428571,0.166666667,0.428571429,F,Magdalena Rybarikova,Karolina Pliskova,grass,wimbledon
0.166666667,0.490566038,0.833333333,0.509433962,F,Karolina Pliskova,Magdalena Rybarikova,grass,wimbledon
0,0.5,1,0.5,F,Viktorija Golubic,Lesia Tsurenko,grass,wimbledon
0,0.418604651,0,0.581395349,F,Lesia Tsurenko,Viktorija Golubic,grass,wimbledon
0.333333333,0.512820513,0.666666667,0.487179487,F,Denisa Allertova,Petra Martic,grass,wimbledon
0,0.454545455,1,0.545454545,F,Petra Martic,Denisa Allertova,grass,wimbledon
0.75,0.492063492,0.25,0.507936508,F,Arina Rodionova,Zarina Diyas,grass,wimbledon
0,0.557692308,0,0.442307692,F,Zarina Diyas,Arina Rodionova,grass,wimbledon
0.363636364,0.529411765,0.636363636,0.470588235,F,Alison Riske,Kristina Mladenovic,grass,wimbledon
1,0.541666667,0,0.458333333,F,Kristina Mladenovic,Alison Riske,grass,wimbledon
0,0.384615385,1,0.615384615,F,Coco Vandeweghe,Tatjana Maria,grass,wimbledon
1,0.52,0,0.48,F,Tatjana Maria,Coco Vandeweghe,grass,wimbledon
1,0.513513514,0,0.486486486,F,Anett Kontaveit,Daria Kasatkina,grass,wimbledon
0.571428571,0.512820513,0.428571429,0.487179487,F,Daria Kasatkina,Anett Kontaveit,grass,wimbledon
1,0.421052632,0,0.578947368,F,Caroline Wozniacki,Tsvetana Pironkova,grass,wimbledon
0,0.388888889,1,0.611111111,F,Tsvetana Pironkova,Caroline Wozniacki,grass,wimbledon
0,0.511627907,0,0.488372093,F,Jennifer Brady,Dominika Cibulkova,grass,wimbledon
0.285714286,0.444444444,0.714285714,0.555555556,F,Dominika Cibulkova,Jennifer Brady,grass,wimbledon
0.666666667,0.483870968,0.333333333,0.516129032,F,Ana Konjuh,Irina Camelia Begu,grass,wimbledon
1,0.428571429,0,0.571428571,F,Irina Camelia Begu,Ana Konjuh,grass,wimbledon
0.333333333,0.44,0.666666667,0.56,F,Naomi Osaka,Barbora Strycova,grass,wimbledon
0,0.545454545,1,0.454545455,F,Barbora Strycova,Naomi Osaka,grass,wimbledon
0.75,0.483333333,0.25,0.516666667,F,Venus Williams,Qiang Wang,grass,wimbledon
0.666666667,0.481481481,0.333333333,0.518518519,F,Qiang Wang,Venus Williams,grass,wimbledon
0.666666667,0.490566038,0.333333333,0.509433962,F,Francoise Abanda,Jelena Ostapenko,grass,wimbledon
0.833333333,0.537313433,0.166666667,0.462686567,F,Jelena Ostapenko,Francoise Abanda,grass,wimbledon
0.5,0.428571429,0.5,0.571428571,F,Madison Keys,Camila Giorgi,grass,wimbledon
0.666666667,0.5,0.333333333,0.5,F,Camila Giorgi,Madison Keys,grass,wimbledon
0.333333333,0.5,0.666666667,0.5,F,Aryna Sabalenka,Carina Witthoeft,grass,wimbledon
0.5,0.483870968,0.5,0.516129032,F,Carina Witthoeft,Aryna Sabalenka,grass,wimbledon
0,0.470588235,1,0.529411765,F,Elina Svitolina,Francesca Schiavone,grass,wimbledon
0.666666667,0.48,0.333333333,0.52,F,Francesca Schiavone,Elina Svitolina,grass,wimbledon
0.583333333,0.506493506,0.416666667,0.493506494,F,Donna Vekic,Johanna Konta,grass,wimbledon
0.5,0.539473684,0.5,0.460526316,F,Johanna Konta,Donna Vekic,grass,wimbledon
0.333333333,0.492753623,0.666666667,0.507246377,F,Kristyna Pliskova,Maria Sakkari,grass,wimbledon
0.75,0.52238806,0.25,0.47761194,F,Maria Sakkari,Kristyna Pliskova,grass,wimbledon
0.5,0.512820513,0.5,0.487179487,F,Ana Bogdan,Caroline Garcia,grass,wimbledon
1,0.5625,0,0.4375,F,Caroline Garcia,Ana Bogdan,grass,wimbledon
0,0.438596491,0,0.561403509,F,Petra Kvitova,Madison Brengle,grass,wimbledon
0.666666667,0.527272727,0.333333333,0.472727273,F,Madison Brengle,Petra Kvitova,grass,wimbledon
0,0.510638298,0,0.489361702,F,Victoria Azarenka,Elena Vesnina,grass,wimbledon
0,0.419354839,1,0.580645161,F,Elena Vesnina,Victoria Azarenka,grass,wimbledon
0,0.517241379,1,0.482758621,F,Anastasija Sevastova,Heather Watson,grass,wimbledon
0,0.555555556,0,0.444444444,F,Heather Watson,Anastasija Sevastova,grass,wimbledon
0,0.542857143,0,0.457142857,F,Shuai Peng,Carla Suarez Navarro,grass,wimbledon
1,0.466666667,0,0.533333333,F,Carla Suarez Navarro,Shuai Peng,grass,wimbledon
0,0.553191489,0,0.446808511,F,Simona Halep,Beatriz Haddad Maia,grass,wimbledon
0.666666667,0.468085106,0.333333333,0.531914894,F,Beatriz Haddad Maia,Simona Halep,grass,wimbledon
1,0.527027027,0,0.472972973,F,Shelby Rogers,Angelique Kerber,grass,wimbledon
0.666666667,0.538461538,0.333333333,0.461538462,F,Angelique Kerber,Shelby Rogers,grass,wimbledon
0,0.512195122,1,0.487804878,F,Garbine Muguruza,Sorana Cirstea,grass,wimbledon
0,0.5,0,0.5,F,Sorana Cirstea,Garbine Muguruza,grass,wimbledon
0,0.485714286,0,0.514285714,F,Timea Bacsinszky,Agnieszka Radwanska,grass,wimbledon
0,0.52173913,1,0.47826087,F,Agnieszka Radwanska,Timea Bacsinszky,grass,wimbledon
0.5,0.555555556,0.5,0.444444444,F,Svetlana Kuznetsova,Polona Hercog,grass,wimbledon
0,0.525,0,0.475,F,Polona Hercog,Svetlana Kuznetsova,grass,wimbledon
0.75,0.575757576,0.25,0.424242424,F,Lesia Tsurenko,Magdalena Rybarikova,grass,wimbledon
0.5,0.513513514,0.5,0.486486486,F,Magdalena Rybarikova,Lesia Tsurenko,grass,wimbledon
0.5,0.454545455,0.5,0.545454545,F,Zarina Diyas,Petra Martic,grass,wimbledon
0.5,0.509433962,0.5,0.490566038,F,Petra Martic,Zarina Diyas,grass,wimbledon
1,0.46,0,0.54,F,Coco Vandeweghe,Alison Riske,grass,wimbledon
0.571428571,0.518518519,0.428571429,0.481481481,F,Alison Riske,Coco Vandeweghe,grass,wimbledon
0,0.507042254,1,0.492957746,F,Caroline Wozniacki,Anett Kontaveit,grass,wimbledon
1,0.464285714,0,0.535714286,F,Anett Kontaveit,Caroline Wozniacki,grass,wimbledon
0.6,0.49382716,0.4,0.50617284,F,Ana Konjuh,Dominika Cibulkova,grass,wimbledon
0.714285714,0.524590164,0.285714286,0.475409836,F,Dominika Cibulkova,Ana Konjuh,grass,wimbledon
0.571428571,0.509803922,0.428571429,0.490196078,F,Venus Williams,Naomi Osaka,grass,wimbledon
0.4,0.512820513,0.6,0.487179487,F,Naomi Osaka,Venus Williams,grass,wimbledon
0,0.5,1,0.5,F,Camila Giorgi,Jelena Ostapenko,grass,wimbledon
0.8,0.5,0.2,0.5,F,Jelena Ostapenko,Camila Giorgi,grass,wimbledon
0.5,0.391304348,0.5,0.608695652,F,Elina Svitolina,Carina Witthoeft,grass,wimbledon
0.333333333,0.485714286,0.666666667,0.514285714,F,Carina Witthoeft,Elina Svitolina,grass,wimbledon
0.75,0.448275862,0.25,0.551724138,F,Maria Sakkari,Johanna Konta,grass,wimbledon
0.666666667,0.473684211,0.333333333,0.526315789,F,Johanna Konta,Maria Sakkari,grass,wimbledon
0.5,0.45,0.5,0.55,F,Madison Brengle,Caroline Garcia,grass,wimbledon
0,0.5,0,0.5,F,Caroline Garcia,Madison Brengle,grass,wimbledon
0.333333333,0.454545455,0.666666667,0.545454545,F,Heather Watson,Victoria Azarenka,grass,wimbledon
0.25,0.483333333,0.75,0.516666667,F,Victoria Azarenka,Heather Watson,grass,wimbledon
0.5,0.428571429,0.5,0.571428571,F,Simona Halep,Shuai Peng,grass,wimbledon
0.6,0.5,0.4,0.5,F,Shuai Peng,Simona Halep,grass,wimbledon
1,0.50877193,0,0.49122807,F,Garbine Muguruza,Angelique Kerber,grass,wimbledon
0.4,0.517241379,0.6,0.482758621,F,Angelique Kerber,Garbine Muguruza,grass,wimbledon
0,0.509803922,0,0.490196078,F,Svetlana Kuznetsova,Agnieszka Radwanska,grass,wimbledon
0.5,0.473684211,0.5,0.526315789,F,Agnieszka Radwanska,Svetlana Kuznetsova,grass,wimbledon
0,0.551020408,1,0.448979592,F,Petra Martic,Magdalena Rybarikova,grass,wimbledon
1,0.524590164,0,0.475409836,F,Magdalena Rybarikova,Petra Martic,grass,wimbledon
0.5,0.466666667,0.5,0.533333333,F,Caroline Wozniacki,Coco Vandeweghe,grass,wimbledon
0,0.515151515,0,0.484848485,F,Coco Vandeweghe,Caroline Wozniacki,grass,wimbledon
1,0.555555556,0,0.444444444,F,Venus Williams,Ana Konjuh,grass,wimbledon
0.5,0.423076923,0.5,0.576923077,F,Ana Konjuh,Venus Williams,grass,wimbledon
1,0.566666667,0,0.433333333,F,Elina Svitolina,Jelena Ostapenko,grass,wimbledon
0.8,0.5,0.2,0.5,F,Jelena Ostapenko,Elina Svitolina,grass,wimbledon
0.428571429,0.446153846,0.571428571,0.553846154,F,Caroline Garcia,Johanna Konta,grass,wimbledon
0.416666667,0.550724638,0.583333333,0.449275362,F,Johanna Konta,Caroline Garcia,grass,wimbledon
1,0.533333333,0,0.466666667,F,Simona Halep,Victoria Azarenka,grass,wimbledon
0,0.583333333,1,0.416666667,F,Victoria Azarenka,Simona Halep,grass,wimbledon
0.5,0.476190476,0.5,0.523809524,F,Svetlana Kuznetsova,Garbine Muguruza,grass,wimbledon
1,0.35483871,0,0.64516129,F,Garbine Muguruza,Svetlana Kuznetsova,grass,wimbledon
0,0.62962963,1,0.37037037,F,Coco Vandeweghe,Magdalena Rybarikova,grass,wimbledon
1,0.458333333,0,0.541666667,F,Magdalena Rybarikova,Coco Vandeweghe,grass,wimbledon
0.25,0.487804878,0.75,0.512195122,F,Jelena Ostapenko,Venus Williams,grass,wimbledon
1,0.5625,0,0.4375,F,Venus Williams,Jelena Ostapenko,grass,wimbledon
0.666666667,0.513157895,0.333333333,0.486842105,F,Simona Halep,Johanna Konta,grass,wimbledon
0.666666667,0.460526316,0.333333333,0.539473684,F,Johanna Konta,Simona Halep,grass,wimbledon
0.666666667,0.481481481,0.333333333,0.518518519,F,Magdalena Rybarikova,Garbine Muguruza,grass,wimbledon
0,0.484848485,1,0.515151515,F,Garbine Muguruza,Magdalena Rybarikova,grass,wimbledon
0,0.454545455,0,0.545454545,F,Johanna Konta,Venus Williams,grass,wimbledon
0.571428571,0.409090909,0.428571429,0.590909091,F,Venus Williams,Johanna Konta,grass,wimbledon
