,1st_ace_percentage,1st_serve_percentage,1st_velocity,2nd_velocity,ad_percentage,deuce_percentage,double_fault_percentage,gender,opponent,player,points_won,serve_win_percentage,surface,tournament
126,0.04950495049504951,0.696551724137931,97.81188118811882,73.325,0.5714285714285714,0.42857142857142855,0.027586206896551724,M,Marin Cilic,Diego Schwartzman,147,0.5793103448275863,hard,us
127,0.18181818181818182,0.5539568345323741,115.51948051948052,86.0377358490566,0.5263157894736842,0.47368421052631576,0.06474820143884892,M,Diego Schwartzman,Marin Cilic,137,0.5467625899280576,hard,us
128,0.09090909090909091,0.6984126984126984,114.54545454545455,95.52941176470588,0.47058823529411764,0.5294117647058824,0.031746031746031744,M,Alexandr Dolgopolov,Rafael Nadal,89,0.8095238095238095,hard,us
129,0.13725490196078433,0.5930232558139535,114.45098039215686,88.9090909090909,0.4791666666666667,0.5208333333333334,0.023255813953488372,M,Rafael Nadal,Alexandr Dolgopolov,60,0.5581395348837209,hard,us
130,0.12121212121212122,0.55,104.15151515151516,80.69565217391305,0.5,0.5,0.06666666666666667,M,Andrey Rublev,David Goffin,102,0.5833333333333334,hard,us
131,0.21428571428571427,0.5714285714285714,114.48214285714286,87.23684210526316,0.5151515151515151,0.48484848484848486,0.04081632653061224,M,David Goffin,Andrey Rublev,116,0.673469387755102,hard,us
132,0.20408163265306123,0.6533333333333333,114.20408163265306,92.33333333333333,0.5,0.5,0.02666666666666667,M,Philipp Kohlschreiber,Roger Federer,101,0.8266666666666667,hard,us
133,0.07272727272727272,0.5729166666666666,110.98181818181818,92.38461538461539,0.47368421052631576,0.5263157894736842,0.020833333333333332,M,Roger Federer,Philipp Kohlschreiber,70,0.59375,hard,us
134,0.11538461538461539,0.5735294117647058,115.5,83.46296296296296,0.5060240963855421,0.4939759036144578,0.029411764705882353,M,Dominic Thiem,Juan Martin del Potro,139,0.6102941176470589,hard,us
135,0.054945054945054944,0.6319444444444444,101.45054945054945,81.95833333333333,0.48863636363636365,0.5113636363636364,0.034722222222222224,M,Juan Martin del Potro,Dominic Thiem,141,0.6111111111111112,hard,us
136,0.47368421052631576,0.6129032258064516,124.97368421052632,90.28571428571429,0.4583333333333333,0.5416666666666666,0.04838709677419355,M,Mischa Zverev,Sam Querrey,88,0.7741935483870968,hard,us
137,0.11764705882352941,0.6375,109.98039215686275,91.16,0.525,0.475,0.05,M,Sam Querrey,Mischa Zverev,54,0.5,hard,us
138,0.07692307692307693,0.5158730158730159,113.64615384615385,90.48076923076923,0.525,0.475,0.07142857142857142,M,Kevin Anderson,Paolo Lorenzi,105,0.6349206349206349,hard,us
139,0.2571428571428571,0.6542056074766355,125.48571428571428,105.52941176470588,0.47560975609756095,0.524390243902439,0.028037383177570093,M,Paolo Lorenzi,Kevin Anderson,128,0.7663551401869159,hard,us
